acupoint,symptom,meridian
里內庭穴,癲癇,NULL
里內庭穴,胃痙攣,NULL
里內庭穴,胃痛,NULL
里內庭穴,蕁麻疹,NULL
重仙穴,小兒疾患,NULL
重子穴,小兒疾患,NULL
重魁穴,三叉神經痛,NULL
重魁穴,偏頭痛,NULL
重魁穴,咳嗽,NULL
重魁穴,氣喘,NULL
重魁穴,退燒,NULL
重魁穴,頭痛,NULL
金五穴之金焦穴,乾霍亂,NULL
金五穴之金焦穴,各種痧症,NULL
金五穴之金焦穴,支氣管炎,NULL
金五穴之金焦穴,肋痛,NULL
金五穴之金肝穴,乾霍亂,NULL
金五穴之金肝穴,各種痧症,NULL
金五穴之金肝穴,支氣管炎,NULL
金五穴之金肝穴,肋痛,NULL
金五穴之金轉穴,乾霍亂,NULL
金五穴之金轉穴,各種痧症,NULL
金五穴之金轉穴,支氣管炎,NULL
金五穴之金轉穴,肋痛,NULL
金五穴之金陰穴,乾霍亂,NULL
金五穴之金陰穴,各種痧症,NULL
金五穴之金陰穴,支氣管炎,NULL
金五穴之金陰穴,肋痛,NULL
金五穴之金陽穴,乾霍亂,NULL
金五穴之金陽穴,各種痧症,NULL
金五穴之金陽穴,支氣管炎,NULL
金五穴之金陽穴,肋痛,NULL
金前上穴,皮膚過敏,NULL
金前上穴,羊狗瘋,NULL
金前上穴,肝弱,NULL
金前上穴,肺弱,NULL
金前上穴,胸骨外鼓,NULL
金前上穴,頭痛,NULL
金前下穴,皮膚過敏,NULL
金前下穴,羊狗瘋,NULL
金前下穴,肝弱,NULL
金前下穴,肺弱,NULL
金前下穴,胸骨外鼓,NULL
金前下穴,頭痛,NULL
金府穴,坐骨神經痛,NULL
金昌穴,坐骨神經痛,NULL
金星上穴,哮喘,NULL
金星上穴,支氣管炎,NULL
金星上穴,肺氣腫,NULL
金星上穴,肺病,NULL
金星上穴,肺結核,NULL
金星下穴,哮喘,NULL
金星下穴,支氣管炎,NULL
金星下穴,肺氣腫,NULL
金星下穴,肺病,NULL
金星下穴,肺結核,NULL
金林穴之木原穴,血管硬化之坐骨神經痛,NULL
金林穴之木太穴,血管硬化之坐骨神經痛,NULL
金林穴之金神穴,血管硬化之坐骨神經痛,NULL
金枝穴,肺結核,NULL
金梁穴,坐骨神經痛,NULL
金津玉液穴,口瘡,NULL
金津玉液穴,口舌生瘡,NULL
金津玉液穴,嘔吐,NULL
金津玉液穴,消渴,NULL
金津玉液穴,舌強,NULL
金津玉液穴,舌腫,NULL
金津玉液穴,黃疸,NULL
金營上穴,各種急症之急救,NULL
金營上穴,急性胃腸炎,NULL
金營上穴,藥物中毒,NULL
金營上穴,食物中毒,NULL
金營下穴,各種急症之急救,NULL
金營下穴,急性胃腸炎,NULL
金營下穴,藥物中毒,NULL
金營下穴,食物中毒,NULL
金生穴,下肢麻痺,NULL
金生穴,偏頭痛,NULL
金生穴,手臂痛,NULL
金生穴,手麻,NULL
金生穴,肩膀酸痛,NULL
金生穴,腰酸腰痛,NULL
金羚穴,久年頭痛,NULL
金羚穴,偏頭痛,NULL
金羚穴,胃及十二指腸潰瘍,NULL
金羚穴,腦神經衰弱,NULL
金耳穴,肺弱引起之坐骨神經痛,NULL
金耳穴,腰脊椎骨彎曲,NULL
金耳穴,過敏性感冒,NULL
金輔穴,肺結核,NULL
金通穴,久年頭痛,NULL
金通穴,偏頭痛,NULL
金通穴,胃及十二指腸潰瘍,NULL
金通穴,腦神經衰弱,NULL
金門穴,上吐下瀉,7
金門穴,下肢痿痹,7
金門穴,嘔吐,7
金門穴,外踝痛,7
金門穴,小兒驚風,7
金門穴,暈眩,7
金門穴,梅尼爾氏病,7
金門穴,牙周疾病,7
金門穴,牙齒痛,7
金門穴,牙齦出血,7
金門穴,牙齦腫脹,7
金門穴,瘧疾,7
金門穴,癲狂,7
金門穴,癲癇,7
金門穴,眩暈,7
金門穴,耳聾,7
金門穴,耳鳴,7
金門穴,肩痛,7
金門穴,肩背交接痛,7
金門穴,脖子酸痛,7
金門穴,腰痛,7
金門穴,腳外踝痛,7
金門穴,腹股溝疝氣,7
金門穴,轉筋,7
金門穴,面色發白,7
金門穴,頭痛,7
金門穴,頸部痠痛,7
金陵穴,偏頭痛,NULL
金陵穴,半身不遂,NULL
金陵穴,肩臂痛,NULL
金陵穴,肺炎,NULL
金陵穴,胸痛,NULL
金陽穴,下肢麻痺,NULL
金陽穴,偏頭痛,NULL
金陽穴,肩臂痛,NULL
金陽穴,肺炎,NULL
金陽穴,肺病,NULL
金陽穴,肺結核,NULL
金陽穴,背痛,NULL
鎮靜穴,失眠,NULL
鎮靜穴,心臟病引起之前額頭痛,NULL
長強穴,便秘,13
長強穴,便血,13
長強穴,前列腺炎,13
長強穴,夜間遺尿,13
長強穴,大便出血,13
長強穴,大便失禁,13
長強穴,大便時間較長,13
長強穴,大便溏,13
長強穴,大便秘結,13
長強穴,大便稀薄,13
長強穴,大便膿血,13
長強穴,小便顏色偏黃,13
長強穴,尾骶部疼痛,13
長強穴,心痛,13
長強穴,手痛,13
長強穴,手腳冰冷,13
長強穴,月經期間大便出血,13
長強穴,月經期間腹瀉,13
長強穴,泄瀉,13
長強穴,洞泄,13
長強穴,男性勃起障礙,13
長強穴,痔疾,13
長強穴,痔瘡,13
長強穴,痢疾,13
長強穴,瘛瘲,13
長強穴,癃淋,13
長強穴,癲狂,13
長強穴,癲癇,13
長強穴,皮膚搔癢,13
長強穴,破傷風,13
長強穴,肛門出血,13
長強穴,胃腸出血,13
長強穴,脊強反折,13
長強穴,脫肛,13
長強穴,腰痛,13
長強穴,腰脊,13
長強穴,腰骶痛,13
長強穴,腹瀉,13
長強穴,遺尿,13
長強穴,遺精,13
長強穴,陰囊濕冷,13
長強穴,陰部感到寒冷,13
長強穴,陰部濕癢,13
長強穴,陽痿,13
長強穴,頭重,13
長谷穴,不嗜食,NULL
長谷穴,水腫,NULL
長谷穴,腎炎,NULL
門金穴,月經前後抽痛陣痛,NULL
開脾穴,嘔吐,NULL
開脾穴,心悶,NULL
開脾穴,胃口不開,NULL
開脾穴,頭昏,NULL
開脾穴,食慾不振,NULL
間使穴,上呼吸道感染,9
間使穴,乾嘔,9
間使穴,前胸疼痛,9
間使穴,十二指腸炎,9
間使穴,咽喉痛,9
間使穴,啞,9
間使穴,喉氣管炎,9
間使穴,嘔吐,9
間使穴,失音,9
間使穴,子宮內膜異位症,9
間使穴,子宮發炎,9
間使穴,心包炎,9
間使穴,心律失常,9
間使穴,心悸,9
間使穴,心痛,9
間使穴,心絞痛,9
間使穴,心肌梗塞,9
間使穴,心肌炎,9
間使穴,心臟病,9
間使穴,心臟痛,9
間使穴,忽冷忽熱,9
間使穴,急性咽喉炎,9
間使穴,感冒,9
間使穴,感到噁心反胃,9
間使穴,感到煩燥,9
間使穴,慢性喉炎,9
間使穴,慢性鼻竇炎,9
間使穴,打嗝,9
間使穴,月經稀少,9
間使穴,月經週期不規則,9
間使穴,煩躁,9
間使穴,熱病,9
間使穴,瘧疾,9
間使穴,癇證,9
間使穴,癲狂,9
間使穴,癲癇,9
間使穴,肘攣,9
間使穴,胃下垂,9
間使穴,胃痛,9
間使穴,胃脘痛,9
間使穴,胸痛,9
間使穴,腋下腫痛,9
間使穴,腋腫,9
間使穴,臂痛,9
間使穴,蕁麻疹,9
闌尾穴,下肢痿痹,NULL
闌尾穴,消化不良,NULL
闌尾穴,胃脘疼痛,NULL
闌尾穴,腹痛,NULL
闌尾穴,闌尾炎,NULL
關元俞穴,夜間遺尿,7
關元俞穴,大便溏,7
關元俞穴,大便稀薄,7
關元俞穴,大腿痛,7
關元俞穴,子宮內膜異位症,7
關元俞穴,子宮發炎,7
關元俞穴,小便難,7
關元俞穴,小便頻數或不利,7
關元俞穴,小腿痛,7
關元俞穴,帶下黏稠,7
關元俞穴,排尿困難,7
關元俞穴,排尿疼痛,7
關元俞穴,月經期間腹瀉,7
關元俞穴,月經痛,7
關元俞穴,椎間盤疾病,7
關元俞穴,泄瀉,7
關元俞穴,消化不良,7
關元俞穴,男性勃起障礙,7
關元俞穴,痢疾,7
關元俞穴,糖尿病,7
關元俞穴,胃腸脹氣,7
關元俞穴,腰痛,7
關元俞穴,腹中有鳴叫聲,7
關元俞穴,腹瀉,7
關元俞穴,腹股溝疝氣,7
關元俞穴,腹脹,7
關元俞穴,膀胱炎,7
關元俞穴,貧血,7
關元俞穴,遺尿,7
關元俞穴,頻尿,7
關元穴,下腹部痛,14
關元穴,中風,14
關元穴,中風脫證,14
關元穴,便秘,14
關元穴,便血,14
關元穴,全身性水腫,14
關元穴,原發性高血壓,14
關元穴,只有偏向身體的一側(左或右)出汗,14
關元穴,呃逆,14
關元穴,嗜眠症,14
關元穴,嗜睡症,14
關元穴,夜間易醒,14
關元穴,夜間頻尿,14
關元穴,大便失禁,14
關元穴,女陰搔癢,14
關元穴,子宮崩漏,14
關元穴,子宮肌瘤,14
關元穴,容易掉頭髮,14
關元穴,容易腳冷但手不冷,14
關元穴,小便不利,14
關元穴,少腹疼痛,14
關元穴,尿失禁,14
關元穴,尿血,14
關元穴,尿道炎,14
關元穴,尿道結石,14
關元穴,尿閉,14
關元穴,尿頻,14
關元穴,崩漏,14
關元穴,帶下,14
關元穴,帶下有魚腥味,14
關元穴,怕冷,14
關元穴,怕冷顫抖,14
關元穴,怕吹到風,14
關元穴,性功能障礙,14
關元穴,惡露不止,14
關元穴,慢性肝硬化,14
關元穴,手腳冰冷,14
關元穴,排尿疼痛,14
關元穴,早洩,14
關元穴,月經不調,14
關元穴,月經延後到來,14
關元穴,月經期間腹瀉,14
關元穴,月經期間身體發熱,14
關元穴,月經期間過長,14
關元穴,月經淋漓不止,14
關元穴,月經痛,14
關元穴,月經稀少,14
關元穴,梅尼爾氏病,14
關元穴,氣喘,14
關元穴,水腫,14
關元穴,泄瀉,14
關元穴,消化不良,14
關元穴,消渴,14
關元穴,溺血,14
關元穴,疝氣,14
關元穴,痔瘡,14
關元穴,痛經,14
關元穴,痢疾,14
關元穴,白帶,14
關元穴,白濁,14
關元穴,眩暈,14
關元穴,精液稀薄清冷,14
關元穴,糖尿病,14
關元穴,經痛,14
關元穴,經閉,14
關元穴,羸瘦無力,14
關元穴,肛門出血,14
關元穴,肥胖,14
關元穴,胞衣不下,14
關元穴,胰腺癌,14
關元穴,脫肛,14
關元穴,腋下出汗,14
關元穴,腎炎,14
關元穴,腹瀉,14
關元穴,腹痛,14
關元穴,腹股溝疝氣,14
關元穴,膽固醇過高,14
關元穴,蕁麻疹,14
關元穴,虛勞冷憊,14
關元穴,血尿,14
關元穴,赤白帶下,14
關元穴,身體消瘦,14
關元穴,身體發熱四肢冰冷,14
關元穴,遺尿,14
關元穴,遺精,14
關元穴,閉經,14
關元穴,陰挺,14
關元穴,陰道炎,14
關元穴,陰門瘙癢,14
關元穴,陽痿,14
關元穴,陽萎,14
關元穴,霍亂吐瀉,14
關元穴,頻尿,14
關元穴,食慾不佳,14
關元穴,食道癌,14
關元穴,高血脂症,14
關元穴,黃帶,14
關衝穴,上吐下瀉,10
關衝穴,口乾,10
關衝穴,口乾口渴,10
關衝穴,口苦,10
關衝穴,咽喉痛,10
關衝穴,喉氣管炎,10
關衝穴,喉痹,10
關衝穴,嘴裡發苦,10
關衝穴,寒熱,10
關衝穴,心煩,10
關衝穴,心痛,10
關衝穴,心臟痛,10
關衝穴,急性咽喉炎,10
關衝穴,感到煩燥,10
關衝穴,慢性喉炎,10
關衝穴,慢性結膜炎,10
關衝穴,扁桃腺炎,10
關衝穴,昏厥,10
關衝穴,月經期間眼睛痛,10
關衝穴,消化不良,10
關衝穴,熱病,10
關衝穴,發熱,10
關衝穴,發燒,10
關衝穴,目痛,10
關衝穴,目赤,10
關衝穴,眼睛模糊,10
關衝穴,眼睛疼痛,10
關衝穴,神經性厭食症,10
關衝穴,耳聾,10
關衝穴,耳鳴,10
關衝穴,肘痛,10
關衝穴,肩背交接痛,10
關衝穴,肩背痛,10
關衝穴,臂痛,10
關衝穴,舌強,10
關衝穴,角膜炎,10
關衝穴,頭痛,10
關衝穴,食慾不佳,10
關門穴,便秘,3
關門穴,水腫,3
關門穴,脘痛,3
關門穴,腸鳴泄瀉,3
關門穴,腹痛,3
關門穴,腹脹,3
附分穴,上呼吸道感染,7
附分穴,感冒,7
附分穴,肋間疼痛,7
附分穴,肘臂麻木,7
附分穴,肩背交接痛,7
附分穴,肩背拘急,7
附分穴,肺炎,7
附分穴,脖子酸痛,7
附分穴,頸部痠痛,7
附分穴,頸項強痛,7
降壓一穴,高血壓,NULL
降壓三穴,高血壓,NULL
降壓二穴,高血壓,NULL
陰交穴,前列腺炎,14
陰交穴,小便不利,14
陰交穴,月經稀少,14
陰交穴,水腫,14
陰交穴,腹滿,14
陰交穴,腹痛,14
陰包穴,下腹部痛,12
陰包穴,夜間遺尿,12
陰包穴,小便不利,12
陰包穴,尿失禁,12
陰包穴,排尿困難,12
陰包穴,排尿疼痛,12
陰包穴,月經不調,12
陰包穴,月經痛,12
陰包穴,月經週期不規則,12
陰包穴,腰痛,12
陰包穴,腹痛,12
陰包穴,膝蓋內側痛,12
陰包穴,遺尿,12
陰市穴,屈伸不利,3
陰市穴,疝氣,3
陰市穴,腹脹腹痛,3
陰市穴,腿膝痿痹,3
陰廉穴,下肢麻木,12
陰廉穴,下腹部痛,12
陰廉穴,女性不孕症,12
陰廉穴,女陰搔癢,12
陰廉穴,月經不調,12
陰廉穴,月經週期不規則,12
陰廉穴,痛經,12
陰廉穴,白帶,12
陰廉穴,睪丸內縮,12
陰廉穴,腰痛,12
陰廉穴,腹股溝疝氣,12
陰廉穴,腹股溝痛,12
陰廉穴,膀胱炎,12
陰廉穴,赤白帶,12
陰廉穴,赤白帶下,12
陰廉穴,陰囊內縮,12
陰廉穴,陰囊搔癢,12
陰廉穴,陰莖內縮,12
陰廉穴,陰道炎,12
陰廉穴,黃帶,12
陰廉穴,鼠蹊腫痛,12
陰谷穴,下腹部痛,8
陰谷穴,十二指腸炎,8
陰谷穴,只有偏向身體的一側(左或右)出汗,8
陰谷穴,女陰搔癢,8
陰谷穴,子宮崩漏,8
陰谷穴,小便難,8
陰谷穴,崩漏,8
陰谷穴,帶下,8
陰谷穴,平時不易流汗,8
陰谷穴,排尿困難,8
陰谷穴,排尿疼痛,8
陰谷穴,月經不調,8
陰谷穴,月經提前到來,8
陰谷穴,月經稀少,8
陰谷穴,月經週期不規則,8
陰谷穴,汗出,8
陰谷穴,消化不良,8
陰谷穴,男性勃起障礙,8
陰谷穴,疝痛,8
陰谷穴,癲狂,8
陰谷穴,白帶,8
陰谷穴,腎炎,8
陰谷穴,腎結石,8
陰谷穴,腳內側痛,8
陰谷穴,腳底內側痛,8
陰谷穴,腹股溝疝氣,8
陰谷穴,膀胱炎,8
陰谷穴,膝股內側痛,8
陰谷穴,舌乾,8
陰谷穴,舌頭腫大,8
陰谷穴,身體易出汗,8
陰谷穴,輸尿管結石,8
陰谷穴,過早射精,8
陰谷穴,遺精,8
陰谷穴,陰中痛,8
陰谷穴,陰囊搔癢,8
陰谷穴,陰囊濕冷,8
陰谷穴,陰莖疼痛搔癢,8
陰谷穴,陰道炎,8
陰谷穴,陰部感到寒冷,8
陰谷穴,陽痿,8
陰谷穴,黃帶,8
陰郄穴,上吐下瀉,5
陰郄穴,冠心症,5
陰郄穴,吐血,5
陰郄穴,咳嗽,5
陰郄穴,咽喉痛,5
陰郄穴,啞,5
陰郄穴,喉氣管炎,5
陰郄穴,喉痹,5
陰郄穴,夜間盜汗,5
陰郄穴,大便溏,5
陰郄穴,大便稀薄,5
陰郄穴,失音,5
陰郄穴,子宮內膜異位症,5
陰郄穴,子宮發炎,5
陰郄穴,容易健忘,5
陰郄穴,心律失常,5
陰郄穴,心悸,5
陰郄穴,心痛,5
陰郄穴,心絞痛,5
陰郄穴,心臟病,5
陰郄穴,心臟痛,5
陰郄穴,急性咽喉炎,5
陰郄穴,慢性喉炎,5
陰郄穴,手心腳心發熱,5
陰郄穴,手痛,5
陰郄穴,手腳易出汗,5
陰郄穴,排尿困難,5
陰郄穴,排尿疼痛,5
陰郄穴,暈眩,5
陰郄穴,暴喑,5
陰郄穴,月經期間腹瀉,5
陰郄穴,梅尼爾氏病,5
陰郄穴,流鼻血,5
陰郄穴,痢疾,5
陰郄穴,盜汗,5
陰郄穴,眩暈,5
陰郄穴,睡眠障礙,5
陰郄穴,神經衰弱症,5
陰郄穴,肺結核,5
陰郄穴,胃脘痛,5
陰郄穴,胃腸出血,5
陰郄穴,腹瀉,5
陰郄穴,衄血,5
陰郄穴,言語障礙,5
陰郄穴,霍亂,5
陰郄穴,頭痛,5
陰郄穴,頻尿,5
陰郄穴,驚悸,5
陰郄穴,骨蒸盜汗,5
陰郄穴,鼻衄,5
陰都穴,乾嘔,8
陰都穴,便秘,8
陰都穴,十二指腸炎,8
陰都穴,嘔吐,8
陰都穴,夜間盜汗,8
陰都穴,大便時間較長,8
陰都穴,大便溏,8
陰都穴,大便秘結,8
陰都穴,大便稀薄,8
陰都穴,大便難,8
陰都穴,女性不孕症,8
陰都穴,婦人不孕,8
陰都穴,慢性結膜炎,8
陰都穴,支氣管炎,8
陰都穴,月經期間腹瀉,8
陰都穴,月經週期不規則,8
陰都穴,氣喘,8
陰都穴,氣逆,8
陰都穴,消化不良,8
陰都穴,痢疾,8
陰都穴,瘧疾,8
陰都穴,肋間疼痛,8
陰都穴,肺氣腫,8
陰都穴,胃潰瘍,8
陰都穴,胃脘痛,8
陰都穴,胃腸脹氣,8
陰都穴,胸悶,8
陰都穴,胸脅滿,8
陰都穴,腸鳴,8
陰都穴,腹中有鳴叫聲,8
陰都穴,腹瀉,8
陰都穴,腹痛,8
陰都穴,腹脹,8
陰都穴,角膜炎,8
陰陵泉穴,下肢萎縮,4
陰陵泉穴,不嗜食,4
陰陵泉穴,前列腺炎,4
陰陵泉穴,前胸側痛,4
陰陵泉穴,半身不遂,4
陰陵泉穴,口中唾液較多,4
陰陵泉穴,口乾口渴,4
陰陵泉穴,口角自動會流口水,4
陰陵泉穴,四肢感到疼痛,4
陰陵泉穴,四肢浮腫發脹,4
陰陵泉穴,四肢痿軟無力,4
陰陵泉穴,四肢麻痺癱瘓,4
陰陵泉穴,多痰,4
陰陵泉穴,夜間盜汗,4
陰陵泉穴,夜間遺尿,4
陰陵泉穴,夜間頻尿,4
陰陵泉穴,大便失禁,4
陰陵泉穴,大便時間較長,4
陰陵泉穴,大便次數頻繁,4
陰陵泉穴,大腿內側疼痛,4
陰陵泉穴,子宮發炎,4
陰陵泉穴,子宮肌瘤,4
陰陵泉穴,容易腳冷但手不冷,4
陰陵泉穴,寒熱,4
陰陵泉穴,小便不利或失禁,4
陰陵泉穴,尿中混挾精液,4
陰陵泉穴,尿失禁,4
陰陵泉穴,尿閉,4
陰陵泉穴,帶下色黃且夾雜膿血,4
陰陵泉穴,帶下黏稠,4
陰陵泉穴,怕冷,4
陰陵泉穴,慢性肝炎,4
陰陵泉穴,打鼾,4
陰陵泉穴,暈眩,4
陰陵泉穴,月經不調,4
陰陵泉穴,月經延後到來,4
陰陵泉穴,月經期間心情狀態異常,4
陰陵泉穴,月經痛,4
陰陵泉穴,月經稀少,4
陰陵泉穴,梅尼爾氏病,4
陰陵泉穴,氣喘,4
陰陵泉穴,水腫,4
陰陵泉穴,泄瀉,4
陰陵泉穴,牛皮癬,4
陰陵泉穴,男性勃起障礙,4
陰陵泉穴,異位性皮膚炎,4
陰陵泉穴,痛經,4
陰陵泉穴,眼皮水腫,4
陰陵泉穴,睡眠障礙,4
陰陵泉穴,糖尿病,4
陰陵泉穴,肚子餓卻吃不下,4
陰陵泉穴,肝癌,4
陰陵泉穴,胃腸出血,4
陰陵泉穴,胃腸脹氣,4
陰陵泉穴,胰臟炎,4
陰陵泉穴,腎炎,4
陰陵泉穴,腰腿痛,4
陰陵泉穴,腰膝軟弱無力,4
陰陵泉穴,腸中切痛,4
陰陵泉穴,腹痛,4
陰陵泉穴,腹脹,4
陰陵泉穴,膝痛,4
陰陵泉穴,身體沈重,4
陰陵泉穴,遺精,4
陰陵泉穴,陰痛,4
陰陵泉穴,陽痿,4
陰陵泉穴,霍亂,4
陰陵泉穴,食慾不佳,4
陰陵泉穴,食欲不振,4
陰陵泉穴,黃疸,4
陶道穴,上呼吸道感染,13
陶道穴,前胸疼痛,13
陶道穴,咳嗽,13
陶道穴,夜間盜汗,13
陶道穴,寒熱,13
陶道穴,忽冷忽熱,13
陶道穴,感冒,13
陶道穴,氣喘,13
陶道穴,濕疹,13
陶道穴,瘧疾,13
陶道穴,癲癇,13
陶道穴,神經衰弱症,13
陶道穴,肺結核,13
陶道穴,胸痛,13
陶道穴,脖子酸痛,13
陶道穴,頭痛,13
陶道穴,頭重,13
陶道穴,頸部痠痛,13
陶道穴,骨蒸,13
陷谷穴,水腫,3
陷谷穴,癔病,3
陷谷穴,發熱,3
陷谷穴,盜汗,3
陷谷穴,目赤痛,3
陷谷穴,腸鳴腹痛,3
陷谷穴,足背腫痛,3
陷谷穴,面目浮腫,3
陽交穴,上吐下瀉,11
陽交穴,下肢痿痹,11
陽交穴,下肢萎縮,11
陽交穴,中風,11
陽交穴,半身不遂,11
陽交穴,咽喉痛,11
陽交穴,喉氣管炎,11
陽交穴,喉痹,11
陽交穴,坐骨神經痛,11
陽交穴,寒熱,11
陽交穴,心律失常,11
陽交穴,心悸,11
陽交穴,心臟病,11
陽交穴,急性咽喉炎,11
陽交穴,慢性喉炎,11
陽交穴,手痛,11
陽交穴,手肘內側痛,11
陽交穴,瘈瘲,11
陽交穴,瘛瘲,11
陽交穴,癲疾,11
陽交穴,癲癇,11
陽交穴,肋間疼痛,11
陽交穴,胸悶,11
陽交穴,胸滿,11
陽交穴,胸脅脹滿疼痛,11
陽交穴,脖子酸痛,11
陽交穴,腰痛,11
陽交穴,腳氣病,11
陽交穴,膝股痛,11
陽交穴,膝部腫大疼痛,11
陽交穴,臀部痛,11
陽交穴,轉筋,11
陽交穴,面腫,11
陽交穴,面部浮腫,11
陽交穴,頸部痠痛,11
陽交穴,驚狂,11
陽池穴,上呼吸道感染,10
陽池穴,僵直性脊椎炎,10
陽池穴,口乾,10
陽池穴,口乾口渴,10
陽池穴,咽喉痛,10
陽池穴,喉氣管炎,10
陽池穴,喉痹,10
陽池穴,怕冷,10
陽池穴,急性咽喉炎,10
陽池穴,感冒,10
陽池穴,慢性喉炎,10
陽池穴,扁桃腺炎,10
陽池穴,手痛,10
陽池穴,手背痛,10
陽池穴,手腳冰冷,10
陽池穴,消渴,10
陽池穴,痛風,10
陽池穴,瘧疾,10
陽池穴,目赤,10
陽池穴,眼睛紅痛,10
陽池穴,砂眼,10
陽池穴,糖尿病,10
陽池穴,耳聾,10
陽池穴,耳鳴,10
陽池穴,肩中痛,10
陽池穴,肩後痛,10
陽池穴,肩臂痛,10
陽池穴,脖子酸痛,10
陽池穴,腕痛,10
陽池穴,腳內踝痛,10
陽池穴,蕁麻疹,10
陽池穴,針眼,10
陽池穴,陽池穴附近痛,10
陽池穴,頭痛,10
陽池穴,頸部痠痛,10
陽溪穴,咽喉腫痛,2
陽溪穴,喉痹,2
陽溪穴,手腕痛,2
陽溪穴,牙痛,2
陽溪穴,目翳,2
陽溪穴,目赤痛,2
陽溪穴,目赤腫痛,2
陽溪穴,耳聾,2
陽溪穴,耳鳴,2
陽溪穴,腕痛,2
陽溪穴,頭痛,2
陽溪穴,齒痛,2
陽白穴,三叉神經痛,11
陽白穴,偏頭痛,11
陽白穴,前額頭痛,11
陽白穴,口歪眼斜,11
陽白穴,外眥疼痛,11
陽白穴,外眦疼痛,11
陽白穴,夜盲,11
陽白穴,散光,11
陽白穴,暈眩,11
陽白穴,月經期間眼睛痛,11
陽白穴,梅尼爾氏病,11
陽白穴,溢淚,11
陽白穴,目痛,11
陽白穴,目眩,11
陽白穴,目赤腫痛,11
陽白穴,眉毛附近痛,11
陽白穴,眼白部分有紅血絲,11
陽白穴,眼睛乾澀疲勞,11
陽白穴,眼睛模糊,11
陽白穴,眼睛疲勞,11
陽白穴,眼睛疼痛,11
陽白穴,眼睛紅痛,11
陽白穴,眼睛脹,11
陽白穴,眼瞼下垂,11
陽白穴,眼瞼瞤動,11
陽白穴,砂眼,11
陽白穴,脖子酸痛,11
陽白穴,角膜炎,11
陽白穴,貝爾氏癱瘓,11
陽白穴,近視,11
陽白穴,遠視,11
陽白穴,針眼,11
陽白穴,雀目,11
陽白穴,面部浮腫,11
陽白穴,頭痛,11
陽白穴,頸部痠痛,11
陽維穴,中耳炎,NULL
陽維穴,小兒驚癇,NULL
陽維穴,耳聾,NULL
陽維穴,耳鳴,NULL
陽綱穴,十二指腸炎,7
陽綱穴,大便溏,7
陽綱穴,大便稀薄,7
陽綱穴,心包炎,7
陽綱穴,慢性肝炎,7
陽綱穴,月經期間腹瀉,7
陽綱穴,泄瀉,7
陽綱穴,消化不良,7
陽綱穴,消渴,7
陽綱穴,痢疾,7
陽綱穴,發熱,7
陽綱穴,發燒,7
陽綱穴,目赤,7
陽綱穴,目黃,7
陽綱穴,神經性厭食症,7
陽綱穴,糖尿病,7
陽綱穴,肋間疼痛,7
陽綱穴,胃脘痛,7
陽綱穴,胃腸脹氣,7
陽綱穴,腸鳴,7
陽綱穴,腹中有鳴叫聲,7
陽綱穴,腹瀉,7
陽綱穴,腹痛,7
陽綱穴,食慾不佳,7
陽綱穴,黃疸,7
陽谷穴,口中生瘡破皮,6
陽谷穴,喉痹,6
陽谷穴,寒熱,6
陽谷穴,暈眩,6
陽谷穴,梅尼爾氏病,6
陽谷穴,熱病,6
陽谷穴,牙周疾病,6
陽谷穴,牙齒痛,6
陽谷穴,牙齦出血,6
陽谷穴,牙齦腫脹,6
陽谷穴,甲狀腺亢進,6
陽谷穴,甲狀腺腫,6
陽谷穴,癲狂癇,6
陽谷穴,癲疾,6
陽谷穴,癲癇,6
陽谷穴,發熱,6
陽谷穴,發燒,6
陽谷穴,目眩,6
陽谷穴,眼睛紅痛,6
陽谷穴,砂眼,6
陽谷穴,耳聾,6
陽谷穴,耳鳴,6
陽谷穴,肋間疼痛,6
陽谷穴,肩臂痛,6
陽谷穴,胸脅痛,6
陽谷穴,脖子酸痛,6
陽谷穴,腕痛,6
陽谷穴,腮腺炎,6
陽谷穴,針眼,6
陽谷穴,頭痛,6
陽谷穴,頸部痠痛,6
陽谿穴,前額頭痛,NULL
陽谿穴,半身不遂,NULL
陽谿穴,咽喉痛,NULL
陽谿穴,喉氣管炎,NULL
陽谿穴,大便溏,NULL
陽谿穴,大便稀薄,NULL
陽谿穴,急性咽喉炎,NULL
陽谿穴,感覺掌心發熱,NULL
陽谿穴,慢性喉炎,NULL
陽谿穴,慢性結膜炎,NULL
陽谿穴,慢性鼻竇炎,NULL
陽谿穴,扁桃腺炎,NULL
陽谿穴,月經期間腹瀉,NULL
陽谿穴,流鼻血,NULL
陽谿穴,消化不良,NULL
陽谿穴,牙周疾病,NULL
陽谿穴,牙齒痛,NULL
陽谿穴,牙齦出血,NULL
陽谿穴,牙齦腫脹,NULL
